W,N,seed,variant,phi_total,solve_ms,cross_cabin_ratio,cross_layer_ratio,sla,infeas_rate,phi_rep,phi_load,phi_cab,phi_sec
50,200,3,NoRep,477.45056069418365,6.049917079508305,0.84,0.165,25251.57751005549,0.0,140.59267673911214,146.8436132278119,12.91427072725958,177.09999999999997
50,200,3,NoPred,516.476538575831,3.667083103209734,0.06,0.205,30383.13501474607,0.0,140.3663324484575,181.49909465420092,10.861111473172564,183.75
50,200,3,NoCabin,483.7021180519213,6.664125248789787,0.915,0.18,27880.926500582034,0.0,140.80537241563397,147.1476468256027,16.199098810684557,179.55
50,200,3,NoSec,473.8840985213635,5.949374753981829,0.83,0.17,25558.47391502492,0.0,139.94705357230634,146.6814271596466,12.605617789410552,174.65
50,200,3,FlatCCF,304.677419470103,5.0104171968996525,1.0,1.0,0.0,0.0,171.94112748389966,89.4844155928578,6.1518763933455665,37.099999999999994
50,200,3,GreedyByLoad,530.7914664750497,1.1018747463822365,0.96,0.25,31787.546044915533,0.0,136.2885516582384,183.75110182441836,19.301812992392897,191.45
50,200,3,FirstFit,395.00975946454986,3.5532088950276375,0.985,0.63,9334.826759795156,0.0,160.81613094761457,123.10168719782001,10.641941319115253,100.44999999999999
50,200,3,Random,511.99767599107673,1.530790701508522,0.92,0.195,25773.24985991713,0.0,138.00649253382784,175.42261461161524,16.918568845633686,181.64999999999998
50,200,4,Ours,475.46259097474024,4.937500227242708,0.865,0.165,25820.32311259518,0.0,136.01817926869163,150.80579822624048,13.438613479808197,175.2
50,200,4,NoRep,470.4283578736773,4.777500405907631,0.87,0.15,23103.710183295254,0.0,136.08613608857576,148.087401817496,12.454819967605673,173.79999999999998
50,200,4,NoPred,506.7801670455378,4.078915808349848,0.06,0.175,27204.455557839996,0.0,135.65410229868735,183.39848614159916,10.777578605251287,176.95
50,200,4,NoCabin,476.6966859396148,4.975874908268452,0.935,0.165,26232.68225502299,0.0,135.87278685872784,150.46199156621807,14.81190751466892,175.54999999999998
50,200,4,NoSec,473.0543759374194,4.702291917055845,0.86,0.18,27272.4262836786,0.0,134.1172806487827,151.9355635888757,13.551531699761084,173.45
50,200,4,FlatCCF,297.4197029392486,5.053458269685507,1.0,1.0,0.0,0.0,169.14980786486285,84.41906043195496,7.250834642430846,36.599999999999994
50,200,4,GreedyByLoad,518.273558033076,1.0687909089028835,0.945,0.205,28147.206854741708,0.0,132.89126892165837,185.4734107664952,18.408878344922464,181.5
50,200,4,FirstFit,355.97182593787795,3.7714578211307526,0.995,0.68,120.89419334288118,0.0,161.41803568235284,106.90247469079435,8.701315564730773,78.94999999999999
50,200,4,Random,504.29587863084885,1.0107089765369892,0.955,0.13,19627.04281298098,0.0,134.6764770636667,175.88956382213564,17.829837745046454,175.89999999999998
50,500,0,Ours,1195.3376263776047,11.451208032667637,0.898,0.17,63250.052237432545,0.0,344.64505170844507,387.36832143140464,31.524253237754976,431.79999999999995
50,500,0,NoRep,1169.6831042479653,11.360583361238241,0.896,0.134,46425.61565049749,0.0,346.18686679534835,370.55683769914606,29.539399753471038,423.4
50,500,0,NoPred,1268.3870429932795,8.550125174224377,0.058,0.174,62931.855549759566,0.0,344.7126066274974,465.211964964903,22.462471400879124,436.0
50,500,0,NoCabin,1200.1933386111964,11.908582877367735,0.952,0.174,64220.37568826186,0.0,344.4723809742127,384.7230267477587,36.397930889225044,434.6
50,500,0,NoSec,1184.8071312033535,11.242416221648455,0.896,0.172,65207.460308577094,0.0,341.6041263119009,387.5833765050833,30.819628386369228,424.79999999999995
50,500,0,FlatCCF,711.3474754472952,12.168291956186295,1.0,1.0,0.0,0.0,424.7790285757716,182.32623794012216,14.042208931401422,90.19999999999999
50,500,0,GreedyByLoad,1317.6269706189337,2.2828751243650913,0.956,0.226,80576.82409882784,0.0,333.38204891209386,484.93812443860384,43.706797268235995,455.6
50,500,0,FirstFit,903.7710703806,10.339083150029182,0.98,0.84,33848.89018629157,0.0,405.4427228830673,277.7635991306413,25.01474836689144,195.54999999999998
50,500,0,Random,1258.8449599929263,2.33812490478158,0.952,0.156,51589.16272002666,0.0,341.4927848063826,449.3400435158854,35.512131670658235,432.5
50,500,1,Ours,1149.9581510278454,11.363334022462368,0.872,0.154,55668.64006840131,0.0,341.15273854908526,352.4886178310861,33.06679464767404,423.24999999999994
50,500,1,NoRep,1139.9258702804336,11.16845803335309,0.874,0.14,49686.13212098512,0.0,340.6197368528268,346.33408924245975,32.17204418514725,420.79999999999995
50,500,1,NoPred,1232.1167302542262,8.691708091646433,0.058,0.17,59061.48860184869,0.0,340.0915611817126,435.6654804101416,26.45968866237188,429.9
50,500,1,NoCabin,1148.6505216733312,12.067875359207392,0.95,0.152,55147.807214408596,0.0,341.5048864431767,348.5271860915742,37.118449138580374,421.5
50,500,1,NoSec,1142.556256863376,11.114291846752167,0.874,0.16,56714.67891101395,0.0,336.6587875916929,353.67285824130494,34.57461103037819,417.65
50,500,1,FlatCCF,751.4695074987563,11.836207937449217,1.0,1.0,0.0,0.0,423.26395416722016,223.42869048349584,15.076862848040408,89.69999999999999
50,500,1,GreedyByLoad,1273.0037373421324,2.6246667839586735,0.95,0.212,72745.91886537857,0.0,330.57211619555767,445.8372703257542,52.34435082082052,444.24999999999994
50,500,1,FirstFit,903.3524397959106,10.299957823008299,0.99,0.854,30196.38492523531,0.0,403.98288537693827,291.9705055961274,26.699048822845057,180.7
50,500,1,Random,1228.532392449737,2.4132919497787952,0.956,0.156,52272.26323074949,0.0,336.43349903052456,421.629319141343,41.969574277869356,428.5
50,500,2,Ours,1201.3876116430424,10.95316605642438,0.864,0.178,69623.94608626972,0.0,346.6189693203846,373.85661651976034,33.36202580289722,447.54999999999995
50,500,2,NoRep,1179.899434753428,11.109666898846626,0.874,0.146,55195.45935176486,0.0,349.39681225369685,359.41389795355445,31.938724546176864,439.15
50,500,2,NoPred,1282.8315548023947,8.974125143140554,0.058,0.178,69293.42741137979,0.0,346.7739911792436,463.6207200326854,23.836843590465712,448.6
50,500,2,NoCabin,1200.4504319616585,12.186250183731318,0.94,0.176,69275.04752853978,0.0,347.09497770341375,370.8372124672412,36.36824179100368,446.15
50,500,2,NoSec,1188.3038364730135,11.101082898676395,0.87,0.18,69666.79017562233,0.0,343.30203659916356,372.8621164853323,33.33968338851747,438.79999999999995
50,500,2,FlatCCF,724.7192898960689,12.121875304728746,1.0,1.0,0.0,0.0,426.780385166091,189.48645207570434,15.452452654273504,92.99999999999999
50,500,2,GreedyByLoad,1317.4389987626998,2.352125011384487,0.938,0.238,78673.86158724308,0.0,334.9946408078331,466.4922405061275,44.60211744873926,471.34999999999997
50,500,2,FirstFit,913.9595490841018,10.179709177464247,0.972,0.852,37473.062576542434,0.0,407.5067651690922,285.40449385988626,24.09829005512332,196.95
50,500,2,Random,1262.774180757498,2.3063751868903637,0.956,0.184,55654.68813441552,0.0,342.97678143761516,435.84151861701275,39.55588070287003,444.4
50,500,3,Ours,1148.0204431512052,11.198916006833315,0.806,0.164,57410.86994991935,0.0,345.6030742450091,348.5415191782388,33.1758497279573,420.7
50,500,3,NoRep,1126.809559402981,11.299374978989363,0.806,0.138,47928.48541671091,0.0,346.41011415010985,338.00331449752593,31.496130755345288,410.9
50,500,3,NoPred,1231.7805412840694,8.947874885052443,0.058,0.18,60930.650086794194,0.0,344.0984282003284,431.59741301442153,29.084700069319243,426.99999999999994
50,500,3,NoCabin,1147.7741492247467,11.898207943886518,0.95,0.158,55342.93541114449,0.0,346.46295080529956,342.315536479534,39.69566193991336,419.29999999999995
50,500,3,NoSec,1125.7100337730726,11.228624731302261,0.804,0.156,54615.86262837329,0.0,341.85068396595983,344.3275211255587,32.13182868155404,407.4
50,500,3,FlatCCF,729.6489155474713,12.211041990667582,1.0,1.0,0.0,0.0,424.87499936683514,200.58731285435763,16.686603326278586,87.49999999999997
50,500,3,GreedyByLoad,1286.2264132859718,2.402916084975004,0.942,0.228,73821.00552294882,0.0,333.81560072338584,450.99070018516187,56.92011237742414,444.5
50,500,3,FirstFit,911.2883817089025,10.119040962308645,0.978,0.824,29661.830274736167,0.0,405.68293792027714,279.3084986354011,36.24694515322426,190.04999999999995
50,500,3,Random,1210.007509387272,2.2694170475006104,0.954,0.158,42626.77891240921,0.0,342.8083176640788,407.36219067008176,44.38700105311125,415.44999999999993
50,500,4,Ours,1189.338077207231,10.87195798754692,0.834,0.168,64540.813817209,0.0,341.6608404899418,374.3432860615871,32.43395065570208,440.9
50,500,4,NoRep,1155.7073454287142,10.704416316002607,0.83,0.126,44123.166879128024,0.0,344.3513704577797,351.2821491368093,29.323825834125113,430.74999999999994
50,500,4,NoPred,1248.7655902987603,8.564500138163567,0.058,0.168,63857.9395401658,0.0,341.6386248963672,441.5424684479192,24.33449695447407,441.24999999999994
50,500,4,NoCabin,1189.516636823046,11.945541016757488,0.938,0.166,63265.24693854615,0.0,341.91222962729563,369.9582349878744,35.346172207875966,442.29999999999995
50,500,4,NoSec,1182.2446498794302,10.68370882421732,0.826,0.178,67357.63427649027,0.0,338.59831304477115,375.992062178922,33.054274655736876,434.6
50,500,4,FlatCCF,684.9124817077491,12.252542190253735,1.0,1.0,0.0,0.0,423.3199729294841,152.94348480966238,16.349023968602584,92.29999999999998
50,500,4,GreedyByLoad,1290.5509700042999,2.3509999737143517,0.944,0.214,75767.57591893116,0.0,331.44492876757573,453.4142560904678,45.1917851462562,460.5
50,500,4,FirstFit,878.8721780521869,10.074041783809662,0.992,0.826,33129.22811911198,0.0,403.80846960684846,252.85984935175043,23.853859093587992,198.34999999999997
50,500,4,Random,1232.8277301495796,2.330291084945202,0.938,0.128,46492.252113376366,0.0,339.8323354475216,419.2517553747928,33.89363932726509,439.8499999999999
